id;x0;y;sy;yhat;yerr;yerrrel;yerrabs;yerrsqr;chi2
1;0.0001;2.3983822272921977;0.013206327765000003;2.393612693997817;0.004769533294380679;0.0019926086230828742;0.004769533294380679;2.2748447846205812e-05;0.13043304288909088
2;0.0004413793103448276;2.4187752935335127;0.013206327765000003;2.435666555045802;-0.01689126151228937;-0.006934964672112819;0.01689126151228937;0.0002853147154765481;1.63591233882132
3;0.0007827586206896553;2.497084154177709;0.013206327765000003;2.479054143313826;0.018030010863883117;0.007272939525145612;0.018030010863883117;0.0003250812917517432;1.8639224247806545
4;0.001124137931034483;2.519006258914423;0.013206327765000003;2.5237754588018877;-0.004769199887464826;-0.0018897084805353122;0.004769199887464826;2.2745267566594504e-05;0.1304148080824902
5;0.0014655172413793106;2.5599030358286234;0.013206327765000003;2.5698305015099883;-0.009927465681364822;-0.003863081894129443;0.009927465681364822;9.855457485467632e-05;0.565083524636172
6;0.0018068965517241383;2.628731894416087;0.013206327765000003;2.6172192714381266;0.011512622977960518;0.004398799559363816;0.011512622977960518;0.0001325404878326645;0.7599489534800217
7;0.0021482758620689655;2.677276337725749;0.013206327765000003;2.665941768586304;0.011334569139445083;0.004251619173758465;0.011334569139445083;0.00012847245757686084;0.7366240405709479
8;0.0024896551724137932;2.7077390334330826;0.013206327765000003;2.7159979929545193;-0.008258959521436626;-0.0030408562682523775;0.008258959521436626;6.821041237672871e-05;0.3910988434536352
9;0.002831034482758621;2.7678855414943175;0.013206327765000003;2.767387944542773;0.0004975969515443879;0.00017980744352292128;0.0004975969515443879;2.476027261862679e-07;0.001419682662414959
10;0.0031724137931034486;2.7909059346033196;0.013206327765000003;2.8201116233510652;-0.02920568874774565;-0.010356217287967236;0.02920568874774565;0.0008529722552301969;4.890697048950576
11;0.0035137931034482763;2.8898688715520735;0.013206327765000003;2.874169029379396;0.015699842172677503;0.005462393482149338;0.015699842172677503;0.00024648504424698304;1.4132741963381221
12;0.003855172413793104;2.9432508812998126;0.013206327765000003;2.9295601626277645;0.013690718672048074;0.004673301762735515;0.013690718672048074;0.00018743577775716578;1.0747027227718366
13;0.004196551724137932;2.9995228606048703;0.013206327765000003;2.9862850230961717;0.013237837508698558;0.004432878109864278;0.013237837508698558;0.00017524034190670643;1.0047776088437044
14;0.00453793103448276;3.0183338672753868;0.013206327765000003;3.0443436107846176;-0.026009743509230798;-0.00854362937780447;0.026009743509230798;0.0006765067574159736;3.878894749274718
15;0.004879310344827587;3.100021795486035;0.013206327765000003;3.1037359256931016;-0.0037141302070664572;-0.0011966643735120755;0.0037141302070664572;1.3794763195043525e-05;0.07909519592845833
16;0.005220689655172415;3.165180454771963;0.013206327765000003;3.164461967821624;0.0007184869503391589;0.00022704869189303493;0.0007184869503391589;5.16223497807665e-07;0.002959876739068771
17;0.005562068965517242;3.232538016401687;0.013206327765000003;3.2265217371701844;0.006016279231502608;0.0018646331007765582;0.006016279231502608;3.619561579140961e-05;0.20753522784656328
18;0.00590344827586207;3.2943445340088475;0.013206327765000003;3.2899152337387836;0.0044293002700639406;0.0013463265632623358;0.0044293002700639406;1.9618700882388498e-05;0.11248797592349247
19;0.006244827586206898;3.372629803049277;0.013206327765000003;3.3546424575274214;0.01798734552185577;0.005361926270710099;0.01798734552185577;0.00032354459892262476;1.8551114710381027
20;0.006586206896551725;3.400720915555279;0.013206327765000003;3.420703408536097;-0.019982492980818112;-0.005841632727044785;0.019982492980818112;0.0003993000257284451;2.2894712524371226
21;0.006927586206896553;3.4857535844329837;0.013206327765000003;3.4880980867648113;-0.0023445023318275915;-0.0006721434642917689;0.0023445023318275915;5.496691183945014e-06;0.031516442870767866
22;0.00726896551724138;3.5483590314831694;0.013206327765000003;3.5568264922135637;-0.008467460730394283;-0.002380622374729509;0.008467460730394283;7.169789122076928e-05;0.4110950419070348
23;0.0076103448275862086;3.629480781694901;0.013206327765000003;3.626888624882355;0.002592156812545987;0.0007147053799122571;0.002592156812545987;6.719276940828572e-06;0.038526397200015945
24;0.007951724137931035;3.7054519477368553;0.013206327765000003;3.6982844847711838;0.0071674629656715005;0.0019380507354655162;0.0071674629656715005;5.13725253642725e-05;0.2945552527126224
25;0.008293103448275862;3.7880798885552482;0.013206327765000003;3.7710140718800513;0.01706581667519691;0.0045255245273292475;0.01706581667519691;0.0002912420987914289;1.669898246227256
26;0.00863448275862069;3.8383152812066386;0.013206327765000003;3.845077386208957;-0.0067621050023185525;-0.0017586395078996394;0.0067621050023185525;4.572606406238159e-05;0.2621800711556106
27;0.008975862068965518;3.9285880413464973;0.013206327765000003;3.9204744277579016;0.008113613588595747;0.0020695489125370677;0.008113613588595747;6.583072546504557e-05;0.37745440462806734
28;0.009317241379310346;3.9721358061457472;0.013206327765000003;3.997205196526884;-0.02506939038113698;-0.0062717296582420696;0.02506939038113698;0.0006284743340818433;3.6034906788448087
29;0.009658620689655173;4.071491720968057;0.013206327765000003;4.0752696925159055;-0.0037779715478487574;-0.0009270482281913449;0.0037779715478487574;1.4273069016354737e-05;0.08183766363996825
30;0.01;4.166985094184101;0.013206327765000003;4.154667915724964;0.012317178459136713;0.0029646601627334734;0.012317178459136713;0.00015171288519422144;0.8698779536585433
